ft,bt,ownerNo,oem,model,modelYear,centralVariantId,variantName,price,Insurance Validity,Seats,Kms Driven,RTO,Engine Displacement,Transmission,Comfort & Convenience,Interior,Exterior,Safety,Entertainment & Communication,Mileage,Max Power,Torque,Wheel Size,city
4,7,2,8,64,2008,1378,504,244000,5,5,150000,199,2354,1,17,10,9,20,6,12.8,177.6,222.0,16.0,3
1,8,1,30,271,2013,2251,670,1555000,5,7,150000,205,2982,1,19,11,12,23,10,13.0,168.5,343.0,17.0,3
1,7,2,0,4,2013,56,468,1450000,5,5,40000,315,1968,0,22,13,13,31,11,17.68,174.33,380.0,17.0,3
4,2,2,27,230,2019,8707,28,370000,5,5,30000,216,999,0,9,9,7,21,6,23.01,67.0,91.0,16.0,3
1,8,1,13,103,2019,7121,1062,1525000,2,5,44354,226,1493,0,24,14,20,34,11,18.0,113.43,250.0,17.0,3
4,2,2,27,230,2016,5375,27,290000,2,5,65000,201,999,1,9,9,7,21,6,23.01,67.0,91.0,16.0,3
1,2,1,19,163,2016,6195,1635,525000,2,5,79700,199,1248,1,12,10,5,26,7,28.4,74.0,190.0,16.0,3
1,5,2,30,275,2007,2308,524,285000,5,8,120000,315,2494,1,12,9,4,11,2,12.8,102.0,20.4,15.0,3
4,2,1,19,143,2019,3970,63,650000,5,5,30000,205,1197,1,15,12,13,28,9,21.4,83.1,115.0,16.0,3
1,8,1,13,104,2021,8060,262,1325000,2,5,45204,202,1493,0,27,14,20,34,11,0.0,113.42,171.20369154228854,16.0,3
1,2,1,9,76,2017,1605,1231,575000,2,5,81000,199,1396,1,13,8,6,21,6,22.54,88.73,219.7,16.0,3
4,7,1,8,59,2008,1290,1069,170000,5,5,120000,315,1497,1,14,9,6,13,5,17.7,78.0,12.7,14.0,3
4,2,2,9,74,2020,7091,1481,590000,5,5,40000,198,1197,1,15,11,12,24,10,20.7,81.86,171.20369154228854,14.0,3
4,2,2,9,76,2019,6813,769,753000,6,5,33236,226,1197,0,26,12,13,29,8,17.4,81.86,171.20369154228854,16.0,3
4,2,2,9,73,2014,1543,778,425000,5,5,50000,315,1197,0,12,9,11,16,7,18.9,81.86,113.75,16.0,3
4,2,1,19,143,2019,3962,81,587000,2,5,47214,226,1197,1,11,10,12,24,8,21.4,83.1,115.0,16.0,3
4,2,2,9,74,2019,7094,753,580000,5,5,54670,226,1197,1,21,12,16,24,11,20.7,81.86,171.20369154228854,15.0,3
4,7,2,8,56,2018,1161,957,530000,5,5,30000,199,1198,1,10,10,4,15,0,17.8,86.7,109.0,16.0,3
1,8,1,16,115,2013,3471,1781,400000,5,7,120000,188,2523,1,11,9,6,8,3,15.96,62.0,195.0,15.0,3
4,7,2,29,265,2016,3017,1338,300000,5,5,120000,202,1193,1,14,10,10,26,10,17.57,88.7,140.0,15.0,3
1,8,1,30,271,2015,2259,673,1595000,2,7,125000,199,2982,0,20,11,12,26,10,12.55,168.5,360.0,17.0,3
1,7,1,6,47,2017,1052,295,380000,5,5,100000,199,1498,1,16,10,7,21,7,25.83,99.0,215.0,16.0,3
4,2,2,9,76,2017,5701,70,625000,2,5,57000,199,1197,1,21,11,12,28,9,18.6,81.83,114.7,16.0,3
3,2,2,2,32,2011,594,8,160000,5,5,70000,199,995,1,8,7,5,8,0,16.0,59.0,88.4,13.0,3
1,2,1,31,285,2017,1940,308,525000,5,5,120000,214,1498,1,16,11,14,21,9,20.14,88.0,230.0,15.0,3
4,2,1,19,143,2022,8817,1880,850000,5,5,30000,191,1197,1,14,11,15,30,14,22.35,88.5,113.0,16.0,3
1,8,2,6,49,2008,928,583,390000,5,0,120000,83,2953,1,0,0,0,0,0,11.4,96.15733953488372,171.20369154228854,16.0,3
4,8,1,13,103,2021,7107,1096,1490000,5,5,3844,188,1497,1,23,12,18,30,10,16.8,113.43,144.0,17.0,3
1,7,4,2,28,2011,477,1165,190000,5,5,120000,199,1991,1,20,11,10,18,6,18.3,147.9,327.0,16.0,3
4,2,1,27,230,2020,10079,19,375000,2,5,50000,201,999,1,9,8,10,23,8,21.46,67.06,91.0,16.0,3
4,8,3,8,61,2008,1332,1343,180000,5,5,120000,199,2354,1,16,11,9,17,4,13.1,141.1,190.0,17.0,3
1,8,2,16,134,2015,3814,1720,950000,5,7,80000,210,1997,1,23,11,17,29,7,16.0,140.0,320.0,17.0,3
4,7,1,19,164,2012,10244,1676,383000,2,5,94554,199,1197,1,15,10,9,24,8,22.41,88.5,113.0,16.0,3
4,2,1,19,143,2021,6779,1875,713000,6,5,15991,226,1197,1,16,11,15,27,11,21.01,81.8,113.0,16.0,3
1,8,3,16,125,2013,5682,1646,520000,5,7,70000,201,2179,1,17,8,13,17,4,12.05,120.0,290.0,16.0,3
1,7,1,19,164,2017,5825,743,655000,5,5,72918,199,1248,0,23,13,11,33,10,28.4,74.02,190.0,15.0,3
4,2,1,4,38,2018,6124,734,313000,2,5,22982,199,999,0,10,7,6,15,5,22.5,67.0,91.0,16.0,3
1,2,1,9,76,2015,1486,1485,575000,2,5,76000,203,1396,1,14,10,10,21,7,22.54,88.73,219.7,16.0,3
1,7,1,28,240,2017,3141,298,675000,5,5,115000,199,1498,1,22,13,11,27,6,21.13,108.6,250.0,15.0,3
1,8,1,19,169,2018,4297,1635,825000,2,5,73000,201,1248,1,12,9,8,25,9,24.3,88.5,200.0,16.0,3
1,8,2,6,49,2016,914,488,2075000,5,7,90000,315,2198,0,19,12,16,26,9,12.62,158.0,385.0,18.0,3
4,2,1,9,81,2019,6667,1489,445000,5,5,30000,222,1086,1,14,8,9,22,7,20.3,68.0,99.0,16.0,3
1,2,2,9,73,2014,1554,860,350000,5,5,80000,199,1120,1,13,10,12,21,4,24.0,70.0,160.0,14.0,3
4,8,1,20,180,2022,8592,661,9000000,2,5,23200,226,2996,0,32,16,26,34,15,0.0,384.87,520.0,16.0,3
4,8,1,28,237,2022,8477,35,1300000,5,5,10000,315,999,1,21,10,17,28,10,19.2,113.98,178.0,16.0,3
1,8,2,16,134,2012,7923,1744,330000,5,7,120000,315,2179,1,17,11,12,22,6,15.1,140.0,330.0,17.0,3
4,2,1,9,74,2022,7092,736,750000,5,5,10000,226,1197,0,14,11,13,24,10,20.7,81.86,171.20369154228854,14.0,3
4,2,1,9,74,2022,7092,736,750000,5,5,10000,226,1197,0,14,11,13,24,10,20.7,81.86,171.20369154228854,14.0,3
4,5,1,27,234,2020,7421,1370,670000,5,7,30000,211,999,1,16,11,11,22,8,20.0,71.01,96.0,16.0,3
4,8,1,19,169,2022,7568,1676,894999,5,5,20000,208,1462,1,18,9,14,28,9,17.03,103.26,171.20369154228854,16.0,3
4,2,1,2,26,2007,416,104,90000,5,5,60000,199,1150,1,10,7,5,11,0,15.26,74.9,110.0,13.0,3
4,2,1,19,146,2017,10360,1894,365000,2,5,107963,199,998,0,11,9,10,25,7,26.0,65.71,89.0,16.0,3
1,8,2,27,227,2012,5052,421,347000,4,5,121243,199,1461,1,15,9,11,22,7,19.01,108.45,248.0,16.0,3
1,8,1,29,245,2020,6711,1817,1470000,5,5,100000,226,1956,1,25,12,12,35,8,17.0,138.1,350.0,17.0,3
4,2,1,8,58,2015,1188,1399,309000,2,5,67194,199,1198,1,12,10,6,16,5,19.4,86.8,109.0,16.0,3
4,7,2,8,59,2016,1215,1115,586000,2,5,69236,199,1497,1,17,12,10,23,7,17.8,117.3,145.0,15.0,3
1,8,1,8,65,2019,5670,1121,900000,5,5,80000,202,1498,1,24,12,16,28,8,25.5,98.6,200.0,16.0,3
4,8,2,12,97,2018,5936,223,900000,5,5,90000,221,1368,1,13,12,12,21,8,16.0,160.0,250.0,16.0,3
1,8,1,21,201,2020,6939,1444,1550000,5,5,60000,315,1956,1,22,11,16,31,8,17.41,167.68,350.0,16.0,3
1,8,2,14,107,2017,4856,1580,2300000,5,7,80000,315,1999,0,16,13,12,31,10,12.83,148.31,171.20369154228854,18.0,3
1,8,2,14,109,2016,5537,460,3200000,2,5,81317,199,1999,0,25,13,15,36,10,15.68,177.0,430.0,18.0,3
4,2,2,9,75,2015,1578,1230,254999,5,5,60000,315,1197,1,12,7,5,12,0,20.36,78.9,111.7,13.0,3
1,8,1,27,227,2015,5079,697,355000,5,5,80000,315,1461,1,11,9,2,15,0,19.87,83.8,200.0,16.0,3
1,8,2,27,227,2018,5045,702,650000,5,5,60000,188,1461,1,17,11,10,24,9,19.87,83.8,200.0,16.0,3
1,2,3,9,73,2014,1556,865,275000,5,5,110000,88,1120,1,12,9,9,17,4,24.0,70.0,160.0,16.0,3
1,7,2,6,51,2011,876,205,150000,5,5,120000,199,1399,1,7,9,5,14,0,19.68,67.0,160.0,16.0,3
1,8,2,9,69,2017,1444,343,900000,5,5,110000,315,1582,0,21,11,16,24,8,17.01,126.2,259.9,17.0,3
1,7,1,1,17,2017,250,681,2500000,5,5,100000,225,1995,0,29,15,20,37,13,20.37,187.74,400.0,16.0,3
4,2,1,19,163,2018,6324,1681,600000,2,5,57000,206,1197,1,12,10,5,26,7,22.0,81.8,113.0,16.0,3
1,7,2,1,14,2013,241,616,975000,5,5,70000,315,1995,0,17,10,10,27,5,18.88,184.0,380.0,16.0,3
1,2,1,19,163,2014,6318,1635,475000,2,5,76000,226,1248,1,11,10,5,26,7,28.4,74.0,190.0,16.0,3
4,2,2,19,163,2021,8377,1918,801000,6,5,7183,226,1197,0,16,9,14,30,11,22.56,88.5,113.0,15.0,3
4,8,3,9,69,2021,7693,1547,1574000,4,5,6165,226,1353,0,26,12,18,28,11,0.0,138.12,242.0,17.0,3
1,7,2,28,240,2012,3169,383,350000,2,5,85000,199,1598,1,17,12,9,16,7,20.5,103.5,250.0,15.0,3
0,2,1,29,261,2022,8765,1799,590000,4,5,4437,226,1199,1,8,11,7,21,8,0.0,72.0,95.0,16.0,3
4,2,1,9,76,2016,1481,1484,532000,2,5,34217,199,1197,1,14,10,10,21,7,18.6,81.83,114.7,16.0,3
4,2,1,31,285,2017,1973,114,525000,2,5,80101,199,1198,1,11,11,10,20,4,16.47,74.0,110.0,15.0,3
4,7,3,8,60,2007,1300,400,170000,5,5,150000,199,1799,1,13,11,8,20,5,13.5,130.0,172.0,15.0,3
4,2,1,19,139,2012,3894,1676,225000,5,5,50000,199,998,1,10,6,4,12,4,19.0,66.1,90.0,13.0,3
1,8,2,16,125,2019,6118,1409,1600000,5,7,100000,315,2179,1,20,11,15,27,8,16.36,140.0,320.0,17.0,3
4,2,1,19,170,2011,6739,1192,250000,2,5,72580,206,998,1,7,7,4,20,0,21.79,67.05,90.0,16.0,3
1,7,4,9,86,2012,1821,373,300000,5,5,120000,187,1582,1,16,11,10,26,8,22.32,126.32,259.8,16.0,3
1,7,1,9,86,2020,5961,857,1000000,5,5,120000,201,1582,1,27,11,9,30,10,22.0,126.2,171.20369154228854,16.0,3
4,2,1,9,81,2019,6667,1489,420000,5,5,30000,226,1086,1,14,8,9,22,7,20.3,68.0,99.0,16.0,3
1,2,1,31,285,2012,1953,915,300000,5,5,100000,199,1199,1,9,11,12,14,6,22.07,73.9,180.0,15.0,3
1,2,1,9,76,2018,6256,931,675000,2,5,69000,199,1396,1,15,10,9,25,7,22.54,88.76,171.20369154228854,16.0,3
1,2,1,19,163,2017,4177,1639,625000,2,5,50040,221,1248,1,10,10,9,24,6,25.2,74.0,190.0,16.0,3
4,8,1,8,61,2015,1313,517,1290000,2,5,48350,199,2354,0,24,12,12,30,9,12.0,187.4,226.0,17.0,3
4,2,2,2,27,2011,435,1159,110000,5,5,40000,315,1199,1,10,7,3,9,0,18.6,79.4,108.0,14.0,3
1,7,4,2,28,2011,477,1165,217000,5,5,120000,199,1991,1,20,11,10,18,6,18.3,147.9,327.0,16.0,3
1,8,1,29,252,2011,2833,910,250000,5,7,120000,164,2179,1,13,12,13,18,5,13.93,138.03,320.0,16.0,3
4,7,1,8,59,2017,5627,1124,715000,5,5,74573,221,1497,0,26,11,11,28,9,18.0,117.6,145.0,15.0,3
4,2,1,27,230,2018,8707,28,356000,6,5,64715,188,999,0,9,9,7,21,6,23.01,67.0,91.0,16.0,3
1,7,1,8,59,2014,1208,1107,525000,2,5,76000,226,1498,1,17,12,7,22,6,26.0,98.6,200.0,16.0,3
4,2,2,19,170,2017,4310,1694,341000,5,5,99348,199,998,1,11,10,11,17,6,20.51,67.04,90.0,16.0,3
4,2,1,9,73,2017,5604,98,443000,6,5,39176,199,1197,1,16,9,13,24,7,18.9,81.86,171.20369154228854,16.0,3
4,2,1,19,139,2012,3894,1676,225000,5,5,50000,199,998,1,10,6,4,12,4,19.0,66.1,90.0,13.0,3
4,2,2,24,218,2017,6540,1811,300000,5,5,80000,226,1198,1,13,9,4,19,4,19.49,67.04,104.0,16.0,3
4,8,1,19,169,2020,7295,1192,750000,5,5,50000,226,1462,1,13,9,10,29,8,17.03,103.26,171.20369154228854,16.0,3
1,7,3,19,164,2016,4209,1635,490000,5,5,120000,220,1248,1,12,9,10,19,6,26.59,74.0,190.0,16.0,3
1,5,3,19,151,2012,4051,1867,450000,5,7,70000,199,1248,1,15,12,10,23,6,20.77,88.8,200.0,15.0,3
4,2,1,9,73,2016,1524,1481,425000,5,5,40000,199,1197,1,11,9,11,19,7,18.9,82.0,114.0,16.0,3
4,2,1,9,81,2001,1689,1151,65000,5,5,70000,315,999,1,0,0,0,0,0,0.0,96.15733953488372,171.20369154228854,13.0,3
4,8,3,6,48,2017,889,314,490000,5,5,100000,210,1499,0,15,13,13,25,7,15.63,110.4,140.0,16.0,3
1,7,2,29,249,2012,2670,1159,150000,5,5,60000,315,1405,1,5,10,5,8,0,17.0,70.0,13.5,14.0,3
4,7,1,9,86,2019,5967,1656,894999,2,5,29905,189,1591,1,27,11,9,30,10,17.0,121.3,151.0,16.0,3
1,7,1,19,164,2015,4209,1635,490000,5,5,70000,37,1248,1,12,9,10,19,6,26.59,74.0,190.0,16.0,3
1,2,4,20,175,2013,4530,709,875000,5,5,80000,210,2143,0,20,14,14,30,9,20.0,107.3,250.0,17.0,3
1,8,2,29,245,2019,7503,1818,1450000,2,5,70000,226,1956,1,16,14,14,25,10,16.35,167.67,350.0,17.0,3
1,7,1,8,56,2018,1151,1670,625000,5,5,80000,315,1498,1,16,12,9,22,7,25.8,98.6,200.0,14.0,3
4,8,1,16,133,2020,7241,1746,850000,5,5,40000,206,1197,1,17,11,16,25,11,16.82,108.62,200.0,16.0,3
4,7,2,28,240,2021,7836,32,859000,5,5,88069,226,999,1,17,12,13,22,8,18.97,108.62,171.20369154228854,16.0,3
4,2,3,9,75,2014,1569,1228,278000,5,5,50789,206,1086,1,8,7,4,13,0,19.81,68.05,99.04,16.0,3
1,7,2,9,86,2014,1817,370,550000,2,5,76000,206,1582,1,14,11,10,23,8,22.32,126.32,259.8,16.0,3
4,2,1,19,141,2019,7073,1192,304000,2,5,42212,189,796,1,5,6,4,13,0,22.05,47.33,69.0,16.0,3
4,7,1,8,56,2015,1168,1398,371000,5,5,105227,199,1198,1,15,11,5,16,5,18.0,86.7,109.0,16.0,3
1,7,3,28,238,2006,3063,1143,125000,5,5,150000,199,1896,1,19,12,12,24,5,17.5,106.0,25.5,16.0,3
1,8,2,9,69,2019,6439,372,1250000,2,5,92700,206,1582,0,27,12,16,30,8,17.6,126.2,171.20369154228854,17.0,3
1,7,2,2,28,2011,477,1165,339000,5,5,120000,77,1991,1,20,11,10,18,6,18.3,147.9,327.0,16.0,3
4,2,1,19,140,2006,3904,1509,70000,5,5,30000,226,796,1,1,2,1,5,2,19.7,46.3,62.0,12.0,3
4,2,1,19,163,2021,4161,1697,695000,2,5,12168,226,1197,1,12,10,5,26,7,22.0,81.8,113.0,16.0,3
1,2,1,9,74,2022,8017,1238,685000,5,5,10000,315,1186,1,15,11,7,26,7,26.2,73.97,171.20369154228854,16.0,3
4,2,3,29,251,2011,2796,1176,60000,5,4,30000,199,624,1,11,8,7,12,4,26.0,35.0,171.20369154228854,12.0,3
2,8,1,9,79,2021,6228,1314,1600000,5,5,75000,315,0,0,20,10,19,27,12,0.0,134.1,395.0,17.0,3
4,8,1,9,69,2020,10533,1542,1560000,2,5,73500,226,1497,0,27,13,18,28,11,0.0,113.18,143.8,17.0,3
2,8,0,29,255,2023,9149,1823,1600000,2,5,4140,315,0,0,21,3,12,17,10,0.0,141.04,250.0,16.0,3
2,8,1,21,203,2022,8880,1005,2450000,5,5,10371,226,0,0,29,8,20,33,13,0.0,174.33,280.0,17.0,3
1,6,1,10,89,2016,5203,672,1490000,2,5,75210,199,2499,1,10,10,10,18,8,12.4,134.0,320.0,16.0,3
4,2,1,19,170,2017,4319,738,379000,5,5,69159,189,998,0,12,10,11,17,7,20.51,67.0,90.0,16.0,3
4,2,1,19,139,2011,3900,780,252999,5,5,56992,199,998,0,10,5,4,11,3,16.98,66.1,90.0,13.0,3
1,7,2,19,164,2015,4221,1149,295000,5,5,120000,215,1248,1,9,8,4,20,0,26.59,74.0,190.0,16.0,3
4,2,1,9,73,2017,1525,1225,495000,2,5,28500,226,1197,1,9,8,7,18,0,18.9,82.0,114.0,16.0,3
4,2,2,28,235,2010,3026,110,200000,5,5,100000,199,1198,1,12,8,6,15,0,17.5,96.15733953488372,171.20369154228854,14.0,3
1,2,5,9,76,2012,1636,199,175000,5,5,90000,204,1396,1,13,11,5,13,4,21.9,96.15733953488372,171.20369154228854,14.0,3
1,2,5,9,76,2012,1636,199,175000,5,5,90000,204,1396,1,13,11,5,13,4,21.9,96.15733953488372,171.20369154228854,14.0,3
1,2,2,9,73,2014,1556,865,322000,2,5,76164,199,1120,1,12,9,9,17,4,24.0,70.0,160.0,16.0,3
4,2,1,19,142,2016,3950,1685,338000,5,5,75196,221,998,0,8,9,6,19,5,23.95,67.05,90.0,16.0,3
1,8,3,16,134,2016,3809,784,680000,5,7,50000,199,2179,0,23,10,17,30,8,16.0,140.0,330.0,17.0,3
4,2,1,19,141,2017,7073,1192,273000,4,5,51759,199,796,1,5,6,4,13,0,22.05,47.33,69.0,16.0,3
4,2,2,29,261,2019,6970,1831,473000,5,5,105021,226,1199,1,16,12,13,24,10,23.84,83.83,114.0,15.0,3
4,7,1,9,86,2010,1802,1596,150000,5,5,120000,153,1599,1,14,9,6,13,4,16.2,96.15733953488372,171.20369154228854,14.0,3
1,8,2,29,258,2016,2869,1661,600000,5,7,90000,194,2179,1,16,11,16,22,7,14.1,148.0,320.0,16.0,3
1,8,1,16,134,2021,7798,1732,1000000,5,7,80000,199,2179,1,16,10,12,22,7,0.0,152.87,360.0,16.0,3
4,8,2,16,129,2021,7960,1184,1370000,5,4,30000,315,1997,1,12,10,7,24,9,15.2,150.0,300.0,18.0,3
4,8,1,13,104,2022,8004,1090,925000,5,5,10000,226,998,1,15,9,15,30,10,18.2,118.36,172.0,16.0,3
4,8,1,31,287,2022,8610,49,1350000,5,5,20000,315,999,1,23,12,23,32,12,20.08,113.98,178.0,17.0,3
4,2,3,9,72,2007,1510,1038,60000,5,5,110000,199,1341,1,5,3,4,6,2,15.3,96.15733953488372,115.0,13.0,3
4,7,2,19,164,2020,7710,1905,650000,5,5,40000,206,1197,1,19,12,11,26,10,22.41,88.5,113.0,15.0,3
4,7,1,8,59,2012,1263,1378,350000,5,5,100000,199,1497,1,13,7,7,18,5,16.8,116.4,146.0,15.0,3
1,8,1,16,133,2022,8389,1748,1370000,5,5,10000,193,1497,1,17,11,18,25,11,20.1,115.05,300.0,16.0,3
4,2,1,30,270,2013,2215,1021,295000,5,5,60000,199,1197,1,11,10,5,20,2,17.71,78.9,104.0,16.0,3
4,2,1,19,138,2008,3891,712,75000,5,4,50000,199,796,1,2,5,5,6,0,16.1,37.0,59.0,12.0,3
4,7,2,19,166,2007,4256,1696,50000,5,5,120000,91,1586,1,15,11,5,14,5,15.0,104.68,145.0,15.0,3
1,2,3,31,285,2013,1953,915,240000,5,5,70000,203,1199,1,9,11,12,14,6,22.07,73.9,180.0,15.0,3
1,7,4,8,56,2016,6414,953,320000,5,5,100000,199,1498,1,10,9,5,24,0,27.4,98.63,200.0,16.0,3
4,7,1,28,239,2019,6121,403,1500000,5,5,67896,226,1798,0,25,13,15,31,9,15.1,178.0,250.0,16.0,3
4,8,2,27,229,2021,8358,1374,745000,4,5,9862,201,999,1,18,11,15,25,12,20.5,98.63,160.0,16.0,3
4,2,1,27,230,2017,5983,20,225000,5,5,40000,222,999,1,8,6,7,14,5,23.01,67.0,91.0,16.0,3
4,2,1,27,230,2019,7428,1348,332000,5,5,37478,226,799,1,5,8,5,20,0,22.25,53.26,72.0,16.0,3
0,2,1,19,141,2021,7416,1215,415000,5,4,32972,189,796,1,5,6,4,13,0,0.0,40.36,60.0,16.0,3
0,4,1,19,150,2022,7706,837,655000,5,5,30000,200,1196,1,2,6,3,13,0,0.0,61.68,85.0,16.0,3
4,2,1,19,163,2022,8381,1688,775000,2,5,3120,226,1197,0,10,8,7,27,6,22.56,88.5,113.0,16.0,3
4,7,1,31,290,2022,7793,38,1050000,2,5,20972,202,999,1,27,14,13,27,10,17.69,108.62,175.0,15.0,3
4,2,1,31,285,2018,6298,14,475000,5,5,60000,315,999,1,10,10,9,16,1,18.78,75.0,95.0,16.0,3
1,7,1,9,86,2012,1831,197,325000,5,5,120000,191,1396,1,12,9,5,16,5,24.8,88.7,219.7,15.0,3
4,8,1,12,97,2018,5934,213,1400000,5,5,20000,199,1368,0,14,12,16,23,8,16.0,160.0,250.0,17.0,3
4,2,2,9,71,2013,1504,875,145000,5,5,70000,315,814,1,7,6,5,12,0,21.1,55.2,74.5,16.0,3
4,7,3,19,164,2012,4237,1192,250000,5,5,80000,189,1197,1,9,8,8,14,0,19.1,85.8,114.0,14.0,3
4,8,1,29,253,2021,7405,1858,1025000,2,5,38323,226,1199,0,17,9,12,21,9,16.35,118.36,171.20369154228854,16.0,3
4,7,1,19,164,2020,7709,1698,500000,5,5,120000,191,1197,1,15,10,9,25,8,22.41,88.5,113.0,16.0,3
4,2,1,27,230,2019,5096,1362,300000,5,5,40000,226,799,1,9,9,7,21,6,25.17,53.3,72.0,16.0,3
4,7,1,28,242,2020,7803,1145,3000000,5,5,50000,226,1984,0,27,13,18,32,12,15.1,187.74,320.0,17.0,3
1,8,1,16,133,2019,6798,1747,1000000,5,5,60000,315,1497,1,20,12,15,33,8,20.0,115.0,300.0,17.0,3
1,8,1,9,80,2014,1673,581,750000,5,7,90000,315,2199,0,19,13,17,24,10,13.01,194.3,436.39,18.0,3
4,2,1,9,73,2016,1544,776,459999,6,5,72842,199,1197,0,16,11,14,17,7,18.9,82.0,114.0,14.0,3
4,2,2,19,170,2018,4310,1694,430000,5,5,16338,212,998,1,11,10,11,17,6,20.51,67.04,90.0,16.0,3
1,8,1,13,103,2020,7118,1100,1525000,2,5,49017,226,1493,1,23,13,19,30,10,20.8,113.43,171.20369154228854,17.0,3
3,2,2,19,170,2010,4305,1205,140000,5,5,80000,190,1061,1,6,7,4,9,0,17.3,57.5,7.8,13.0,3
4,2,3,29,251,2011,2796,1176,55000,5,4,30000,199,624,1,11,8,7,12,4,26.0,35.0,171.20369154228854,12.0,3
1,5,1,30,275,2014,2275,535,650000,5,7,120000,189,2494,1,13,12,10,22,10,12.99,100.6,200.0,15.0,3
1,7,1,9,86,2019,5962,855,1140000,2,5,79828,226,1582,0,25,12,10,29,10,22.0,126.2,171.20369154228854,16.0,3
1,2,2,6,52,2014,1042,932,190000,5,5,120000,24,1399,1,10,10,12,19,7,20.0,68.05,160.0,14.0,3
4,2,2,31,285,2016,1946,112,450000,5,5,59000,203,1199,1,14,10,14,19,7,16.2,74.0,110.0,16.0,3
4,2,4,2,27,2011,437,1328,100000,5,5,120000,203,1199,1,7,6,2,6,0,18.6,79.4,108.0,14.0,3
1,2,2,19,161,2010,4152,1635,200000,5,5,90000,199,1248,1,10,7,6,16,0,21.1,73.9,113.0,14.0,3
4,2,2,19,142,2012,3958,567,245000,5,5,40000,199,998,1,9,6,5,9,0,20.92,67.1,90.0,13.0,3
4,7,1,8,59,2010,1247,329,340000,2,5,70000,199,1497,1,17,10,9,20,5,17.0,96.15733953488372,171.20369154228854,15.0,3
1,6,1,16,116,2022,8807,1046,1040000,5,5,10000,212,2523,1,6,5,3,5,0,0.0,75.09,200.0,16.0,3
1,8,2,16,125,2015,3613,1410,600000,5,9,120000,191,2523,1,11,10,5,14,0,15.4,75.0,200.0,16.0,3
4,7,1,8,56,2013,1168,1398,334000,2,5,52034,199,1198,1,15,11,5,16,5,18.0,86.7,109.0,16.0,3
4,2,2,27,230,2015,5096,1362,243000,2,5,45979,199,799,1,9,9,7,21,6,25.17,53.3,72.0,16.0,3
4,7,1,8,56,2019,6413,962,610000,5,5,10000,315,1199,1,10,8,5,23,0,19.5,88.76,110.0,16.0,3
4,2,1,9,76,2013,1654,1484,349000,2,5,68551,199,1197,1,10,11,10,19,4,18.5,82.85,113.7,14.0,3
4,2,1,29,261,2019,6969,1823,513999,6,5,68766,226,1199,1,16,13,13,24,9,23.84,83.83,114.0,15.0,3
1,8,1,29,252,2012,2821,909,300000,5,7,80000,199,2179,1,11,12,12,18,4,11.57,138.1,320.0,16.0,3
4,7,2,19,164,2020,7709,1698,725000,5,5,20000,205,1197,1,15,10,9,25,8,22.41,88.5,113.0,16.0,3
1,7,2,9,86,2016,1840,346,459999,5,5,120000,199,1582,1,19,11,11,24,7,23.9,126.32,259.8,16.0,3
1,7,2,9,86,2015,1821,373,450000,5,5,120000,199,1582,1,16,11,10,26,8,22.32,126.32,259.8,16.0,3
1,5,5,16,115,2010,3508,1468,320000,5,7,120000,215,2523,1,10,7,5,9,5,13.6,96.15733953488372,171.20369154228854,15.0,3
1,8,1,6,48,2019,7357,246,850000,2,5,71000,214,1498,1,21,13,16,29,8,21.7,98.96,215.0,16.0,3
1,7,1,31,290,2014,2011,920,500000,2,5,53000,226,1598,1,17,12,10,18,7,20.54,103.6,250.0,15.0,3
1,2,2,31,285,2017,1940,308,550000,2,5,75000,199,1498,1,16,11,14,21,9,20.14,88.0,230.0,15.0,3
4,2,1,19,170,2020,6740,1676,560000,2,5,23573,226,998,1,9,9,5,25,6,21.79,67.05,90.0,16.0,3
1,8,1,6,48,2018,7357,246,800000,2,5,76200,189,1498,1,21,13,16,29,8,21.7,98.96,215.0,16.0,3
4,2,1,9,82,2007,1740,1040,180000,2,5,85000,199,1086,0,7,5,4,13,3,17.8,63.0,9.8,13.0,3
4,2,1,19,142,2014,10332,1676,270000,2,5,62000,221,998,1,7,6,5,20,6,24.39,65.71,89.0,16.0,3
4,7,1,9,68,2020,7330,1384,735000,2,5,16603,226,1197,0,14,11,11,23,7,20.1,81.86,171.20369154228854,16.0,3
4,2,1,9,71,2018,1502,996,308000,4,5,43571,226,814,1,9,6,6,13,0,21.1,55.2,74.5,16.0,3
4,2,1,19,141,2020,7075,1698,380000,6,5,28328,226,796,1,6,6,5,17,5,22.05,47.33,69.0,16.0,3
1,2,1,19,163,2014,6195,1635,459999,2,5,115000,195,1248,1,12,10,5,26,7,28.4,74.0,190.0,16.0,3
4,8,1,8,65,2017,5668,1131,657000,2,5,40282,199,1199,1,21,12,15,28,8,17.5,88.7,110.0,16.0,3
4,2,1,19,141,2016,7073,1192,254999,2,5,57826,199,796,1,5,6,4,13,0,22.05,47.33,69.0,16.0,3
4,2,1,31,285,2016,6298,14,450000,2,5,85400,199,999,1,10,10,9,16,1,18.78,75.0,95.0,16.0,3
4,2,2,9,76,2014,1598,754,480000,2,5,74000,199,1197,1,17,11,13,25,7,18.6,81.83,114.7,16.0,3
1,8,1,16,118,2018,6482,1466,825000,2,7,66000,201,1493,1,13,8,7,21,8,16.5,70.0,195.0,16.0,3
1,8,1,19,169,2018,6393,1871,894999,2,5,65580,210,1248,0,20,11,15,27,9,24.3,88.5,200.0,16.0,3
